Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4737
assassin_staticfield_hd	6578		sfx/player-skills_hd	skill\assassin\staticfield_hd.flac	0	0	0	0	0	63	70	100	100	0	0	1	1	3	1	0	0	-1	1	25	90	100	0	0	1	0	0	-1	-1	-1	0	0	
assassin_summon_hd	6579		sfx/player-skills_hd	skill\assassin\summon_hd.flac	0	0	0	0	0	179	201	100	100	0	0	0	0	0	0	0	0	0	1	25	90	100	0	0	1	0	0	-1	-1	-1	0	0	
maggot_lair_hd	6580		sfx/ambient/scene-2d_hd	ambient\scene\crypt_hd.flac	0	0	1	0	0	255	255	90	90	0	0	1	12	12	0	0	0	0	1	100	0	100	1	1	0	0	0	-1	-1	-1	0	0	
event_town_2_canopy_flap_loop_hd	6581		sfx/ambient/event-3d_hd	ambient\event\event_clothflap_canopy_loop_hd1.flac	0	0	0	1	0	45	50	90	115	0	0	0	0	0	0	0	0	0	0	0	50	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_palace_scene_loop_hd	6582		sfx/ambient/event-3d_hd	ambient\event\event_hollow_wind_tonal_hd1.flac	0	0	0	1	0	50	50	100	100	0	100	0	12	0	0	0	0	0	6	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_bar_scene_loop_hd	6583		sfx/ambient/event-3d_hd	ambient\event\event_bar_scene_loop_hd.flac	0	0	0	1	0	89	90	100	100	0	100	0	0	0	0	0	0	0	0	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_fireplace_loop_hd	6584		sfx/ambient/event-3d_hd	ambient\event\event_fireplace_loop_hd1.flac	0	0	0	1	0	89	90	100	100	0	100	0	0	0	0	0	0	0	5	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
event_cottage_scene_loop_hd1	6585		sfx/ambient/event-3d_hd	ambient\event\event_cottage_loop_hd1.flac	0	0	0	1	0	101	101	100	100	0	0	0	0	0	0	0	0	0	5	0	120	0	0	0	1	0	0	-1	-1	-1	0	0	
barbarian_whirlwind_timeline_hd	6586		sfx/player-skills_hd	skill\barbarian\whirlwind1_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	6	0	1	0	0	1	25	90	100	0	0	1	0	0	-1	-1	-1	0	0	
cursor_amazon_deselect_hd	6587		sfx/player-intro-selection_hd	cursor\intro\amazon_deselect_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_amazon_select_hd	6588		sfx/player-intro-selection_hd	cursor\intro\amazon_select_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_assassin_deselect_hd	6589		sfx/player-intro-selection_hd	cursor\intro\assassin_deselect_hd.flac	0	0	0	0	0	255	255	110	110	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_assassin_select_hd	6590		sfx/player-intro-selection_hd	cursor\intro\assassin_select_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_barbarian_deselect_hd	6591		sfx/player-intro-selection_hd	cursor\intro\barbarian_deselect_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_barbarian_select_hd	6592		sfx/player-intro-selection_hd	cursor\intro\barbarian_select_hd.flac	0	0	0	0	0	255	255	103	103	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_druid_deselect_hd	6593		sfx/player-intro-selection_hd	cursor\intro\druid_deselect_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_druid_select_hd	6594		sfx/player-intro-selection_hd	cursor\intro\druid_select_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_necromancer_deselect_hd	6595		sfx/player-intro-selection_hd	cursor\intro\necromancer_deselect_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_necromancer_select_hd	6596		sfx/player-intro-selection_hd	cursor\intro\necromancer_select_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_paladin_deselect_hd	6597		sfx/player-intro-selection_hd	cursor\intro\paladin_deselect_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_paladin_select_hd	6598		sfx/player-intro-selection_hd	cursor\intro\paladin_select_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_sorceress_deselect_hd	6599		sfx/player-intro-selection_hd	cursor\intro\sorceress_deselect_hd.flac	0	0	0	0	0	160	160	100	100	0	0	0	3	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_sorceress_select_hd	6600		sfx/player-intro-selection_hd	cursor\intro\sorceress_select_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
act2_scene_hd_front_end	6601		sfx/ambient/scene-2d_hd	ambient\scene\desertday_hd.flac	0	0	1	0	0	160	160	100	100	0	0	1	12	12	0	0	0	0	1	100	0	100	1	1	0	0	0	-1	-1	-1	0	0	
act1_scene_front_end	6602		sfx/ambient/scene-2d_hd	ambient\scene\wilderness_day_2_hd.flac	0	0	1	0	0	56	56	100	100	0	0	1	12	12	0	0	0	0	1	100	0	100	1	1	0	0	0	-1	-1	-1	0	0	
act5_scene_hd_front_end	6603		sfx/ambient/scene-2d_hd	ambient\scene\creepywind_hd.flac	0	0	1	0	0	72	72	100	100	0	0	1	12	12	0	0	0	0	1	100	0	100	1	1	0	0	0	-1	-1	-1	0	0	
act4_scene_hd_front_end	6604		sfx/ambient/scene-2d_hd	ambient\scene\hell1_hd.flac	0	0	1	0	0	35	35	105	105	0	0	1	12	12	0	0	0	0	1	100	0	100	1	1	0	0	0	-1	-1	-1	0	0	
act3_scene_hd_front_end	6605		sfx/ambient/scene-2d_hd	ambient\scene\town3day_hd.flac	0	0	1	0	0	39	40	100	100	0	0	1	12	12	0	0	0	0	1	100	0	100	1	1	0	0	0	-1	-1	-1	0	0	
campfire_front_end	6606		sfx/ambient/scene-2d_hd	ambient\scene\campfire_hd.flac	0	0	1	0	0	25	25	100	100	0	0	1	12	12	0	0	0	0	1	100	0	100	1	1	0	0	0	-1	-1	-1	0	0	
wake_of_fire_cast_hd	6607		sfx/player-skills_hd	skill\druid\firecasta_hd.flac	0	0	0	0	0	179	201	75	79	0	0	0	0	0	0	0	0	8	1	25	90	100	0	0	1	0	0	-1	-1	-1	0	0	
turret_inferno_cast_hd	6608		sfx/player-skills_hd	skill\druid\firecastb_hd.flac	0	0	0	0	0	127	160	75	75	0	0	0	0	0	0	0	0	0	1	15	90	100	0	0	1	0	0	-1	-1	-1	0	0	
drognan_read_scroll_hd1	6609		vo/eax/dialog_hd	monster\npc\monster_npc_drognanreadscroll_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	60	100	0	0	1	0	0	-1	-1	-1	0	0	
event_town_4_fireplace_loop_hd	6610		sfx/ambient/event-3d_hd	ambient\event\event_fireplace_loop_hd1.flac	0	0	0	1	0	0	0	100	100	0	100	0	0	0	0	0	0	0	0	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
quest_raiders_light_shaft_hd	6611		sfx/ambient/event-3d_hd	monster\scimitar\monster_scimitar_loop_hd.flac	0	0	0	0	0	179	179	100	100	0	0	1	6	6	1	0	0	-1	1	25	90	100	0	0	1	0	0	-1	-1	-1	0	0	
cursor_sorceress_selected_loop_hd	6612		sfx/player-intro-selection_hd	cursor\intro\sorceress_selected_loop_hd.flac	0	0	0	0	0	142	142	100	100	0	0	1	50	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
nihlathak_hands_hd	6613		sfx/monster_hd	monster\npc\nihlathak_hands_hd.flac	0	0	0	0	0	196	205	90	100	0	0	0	0	0	0	1	0	0	0	0	90	100	0	0	1	0	0	-1	-1	-1	0		
lysander_potion_hd	6614		sfx/monster_hd	monster\npc\monster_npc_lysanderpotion_hd.flac	0	0	0	0	0	204	212	70	105	0	0	0	0	0	0	0	0	0	0	0	90	100	0	0	0	0	0	-1	-1	-1	0		
asheara_snake_hd	6615		sfx/monster_hd	monster\npc\monster_npc_ashearasnake_hd.flac	0	0	0	0	0	100	127	90	110	0	0	0	0	0	0	1	0	0	0	0	90	100	0	0	1	0	0	-1	-1	-1	0		
darkwanderer_loop_hd	6616		sfx/monster_hd	monster\darkwanderer\darkwanderer_loop_hd.flac	0	0	0	0	0	68	65	90	110	0	0	0	0	0	0	0	0	0	1	0	90	20	0	0	1	0	0	-1	-1	-1	0		
darkwanderer_laugh_hd	6617		sfx/monster_hd	monster\darkwanderer\death_hd.flac	0	0	0	0	0	119	134	65	85	0	0	0	125	25	1	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0		
atma_cry_hd	6618		sfx/monster_hd	monster\npc\atma_cry_hd.flac	0	0	0	0	0	98	111	80	85	0	0	0	0	0	0	0	0	0	0	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
cursor_character_flag_hd	6619		sfx/cursor-ui_hd	cursor\cursor_character_flag_hd.flac	0	0	0	0	1	142	142	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_close_window_hd	6620		sfx/cursor-ui_hd	cursor\cursor_close_window_hd.flac	0	0	0	0	1	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_gamble_refresh_hd	6621		sfx/cursor-ui_hd	cursor\cursor_gamble_refresh_hd.flac	0	0	0	0	1	201	201	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_hardcore_flag_hd	6622		sfx/cursor-ui_hd	cursor\cursor_hardcore_flag_hd.flac	0	0	0	0	1	160	160	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_launch_game_hd	6623		sfx/cursor-ui_hd	cursor\cursor_launch_game_hd.flac	0	0	0	0	1	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_lobby_gem_hd	6624		sfx/cursor-ui_hd	cursor\cursor_lobby_gem_hd.flac	0	0	0	0	1	179	179	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_stat_point_one_hd	6625		sfx/cursor-ui_hd	cursor\cursor_stat_point_one_hd.flac	0	0	0	0	1	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_swap_weapon_hd	6626		sfx/cursor-ui_hd	cursor\cursor_swap_weapon_hd.flac	0	0	0	0	1	50	63	98	102	0	0	0	18	0	0	0	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_stat_point_five_hd	6627		sfx/cursor-ui_hd	cursor\cursor_stat_point_five_hd.flac	0	0	0	0	1	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
cursor_stat_point_all_hd	6628		sfx/cursor-ui_hd	cursor\cursor_stat_point_all_hd.flac	0	0	0	0	1	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
object_damned_v1_hd	6629		sfx/ambient/environment-objects_hd	object\object_damned_v1_hd.flac	0	0	0	0	0	160	160	100	100	0	0	0	0	0	0	0	0	0	1	15	60	100	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_5_fireloop_hd	6630		sfx/ambient/event-3d_hd	ambient\event\frontend_act5_fireloop_hd.flac	0	0	0	0	0	89	89	100	100	0	0	1	0	0	0	0	0	0	1	0	90	20	0	0	1	0	0	-1	-1	-1	0	0	
char_select_fe_fire_loop_hd	6631		sfx/ambient/environment-objects_hd	object\object_fire_loop_magic_hd.flac	0	0	0	0	0	76	76	120	120	0	0	1	12	15	0	0	0	-1	1	10	75	100	0	0	1	0	0	-1	-1	-1	0	0	
cursor_menu_select_hd	6632		sfx/cursor-ui_hd	cursor\cursor_menu_select_hd.flac	0	0	0	0	1	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	120	255	0	0	0	0	0	-1	-1	-1	0	0	
object_forge_loop_hd	6633		sfx/ambient/environment-objects_hd	ambient\event\object_forge_loop_hd.flac	0	0	0	0	0	112	112	100	100	0	0	1	12	12	0	0	0	0	6	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
shrine_idle_hd	6634		sfx/ambient/shrines_hd	object\shrine\shrine_idle_hd.flac	0	0	0	0	0	50	50	100	100	0	0	0	50	10	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
cursor_necro_selected_loop_hd	6635		sfx/player-intro-selection_hd	cursor\intro\necro_selected_loop_hd.flac	0	0	0	0	0	142	142	100	100	0	0	1	50	0	0	1	0	0	1	15	120	255	0	0	0	0	0	-1	-1	-1	0	0	
object_mephisto_portal_hd	6636		sfx/ambient/environment-objects_hd	object\object_mephisto_portal_hd.flac	0	0	0	0	0	48	48	100	100	0	0	1	10	12	0	0	0	-1	1	15	90	100	0	0	1	0	0	-1	-1	-1	0	0	
object_mephisto_pillar_3_hd	6637		sfx/ambient/environment-objects_hd	object\object_mephisto_pillar_3_hd.flac	0	0	0	0	0	201	201	100	100	0	0	0	0	0	0	0	0	0	1	15	60	100	0	0	1	0	0	-1	-1	-1	0	0	
object_mephisto_pillar_3_idle_hd	6638		sfx/ambient/environment-objects_hd	object\object_mephisto_pillar_3_idle_hd.flac	0	0	0	0	0	179	179	100	100	0	0	1	0	0	0	0	0	0	5	15	60	100	0	0	1	0	0	-1	-1	-1	0	0	
object_jungle_pillar_0_hd	6639		sfx/ambient/environment-objects_hd	object\object_jungle_pillar_0_hd.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	0	0	0	1	15	60	100	0	0	1	0	0	-1	-1	-1	0	0	
object_mephisto_pillar_1_hd	6640		sfx/ambient/environment-objects_hd	object\object_mephisto_pillar_1_hd.flac	0	0	0	0	0	201	201	100	100	0	0	0	0	0	0	0	0	0	1	15	60	100	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_water_lapping_hd7_dupe	6641		sfx/ambient/event-3d_hd	ambient\event\amb_event_swampwater_lap_hd7.flac	0	0	0	1	0	15	21	66	100	0	0	0	0	0	0	0	0	0	6	0	90	20	0	0	0	0	0	-1	-1	-1	0	0	
event_jungle_water_lapping_hd1_dupe	6642		sfx/ambient/event-3d_hd	ambient\event\amb_event_swampwater_lap_hd1.flac	0	0	0	1	0	15	21	66	100	0	0	0	0	0	0	0	0	0	6	0	90	20	0	0	0	0	0	-1	-1	-1	0	0	
event_jungle_water_lapping_hd2_dupe	6643		sfx/ambient/event-3d_hd	ambient\event\amb_event_swampwater_lap_hd2.flac	0	0	0	1	0	15	21	66	100	0	0	0	0	0	0	0	0	0	6	0	90	20	0	0	0	0	0	-1	-1	-1	0	0	
event_jungle_water_lapping_hd3_dupe	6644		sfx/ambient/event-3d_hd	ambient\event\amb_event_swampwater_lap_hd3.flac	0	0	0	1	0	15	21	66	100	0	0	0	0	0	0	0	0	0	6	0	90	20	0	0	0	0	0	-1	-1	-1	0	0	
event_jungle_water_lapping_hd4_dupe	6645		sfx/ambient/event-3d_hd	ambient\event\amb_event_swampwater_lap_hd4.flac	0	0	0	1	0	15	21	66	100	0	0	0	0	0	0	0	0	0	6	0	90	20	0	0	0	0	0	-1	-1	-1	0	0	
event_jungle_water_lapping_hd5_dupe	6646		sfx/ambient/event-3d_hd	ambient\event\amb_event_swampwater_lap_hd5.flac	0	0	0	1	0	15	21	66	100	0	0	0	0	0	0	0	0	0	6	0	90	20	0	0	0	0	0	-1	-1	-1	0	0	
event_jungle_water_lapping_hd6_dupe	6647		sfx/ambient/event-3d_hd	ambient\event\amb_event_swampwater_lap_hd6.flac	0	0	0	1	0	15	21	66	100	0	0	0	0	0	0	0	0	0	6	0	90	20	0	0	0	0	0	-1	-1	-1	0	0	
paladin_charge_hd_dupe	6648		sfx/player-skills_hd	skill\paladin\charge_hd.flac	0	0	0	0	0	40	80	98	102	0	0	0	0	0	0	0	0	4	1	15	90	100	0	0	1	0	0	-1	-1	-1	0	0	
object_special_chest_hd	6649		sfx/ambient/environment-objects_hd	object\object_special_chest_hd.flac	0	0	0	0	0	179	179	100	100	0	0	1	0	0	0	0	0	0	1	15	60	100	0	0	1	0	0	-1	-1	-1	0	0	
ancient_death_hd	6650		sfx/monster_hd	monster\ancientbarb\ancient_death_hd.flac	0	0	0	0	0	255	255	95	105	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
object_e_shit_hd	6651		sfx/ambient/environment-objects_hd	object\object_e_shit_hd.flac	0	0	0	0	0	179	179	100	100	0	0	0	0	0	0	0	0	0	6	15	60	100	0	0	1	0	0	-1	-1	-1	0	0	
monster_bonespirit_hd	6652		sfx/monster_hd	skill\necromancer\necromancer_bonespirit_1_hd.flac	0	0	0	0	0	63	63	98	101	0	0	1	0	6	0	0	0	0	1	15	90	100	0	0	1	0	0	54090	-1	-1	0	0	
druid_summon_layer_hd	6653		sfx/monster_hd	monster\druidwolf\druid_summon_layer_hd.flac	0	0	0	0	0	133	133	93	106	0	0	0	0	0	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
shrine_idle_fire_hd	6654		sfx/ambient/shrines_hd	object\shrine\shrine_idle_fire.flac	0	0	0	0	0	50	50	100	100	0	0	0	50	10	0	0	0	0	1	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
sea_noise_hd	6655		sfx/ambient/event-3d_hd	ambient\event\sea_noise_hd.flac	0	0	0	1	0	77	77	85	110	0	0	1	50	50	0	0	0	0	3	0	100	20	0	0	0	0	0	-1	-1	-1	0	0	
tristram_fire_rumble_hd	6656		sfx/ambient/environment-objects_hd	ambient\event\tristram_fire_rumble_hd.flac	0	0	0	0	0	70	70	100	100	0	0	1	0	0	0	0	0	0	3	0	90	100	0	0	1	0	0	-1	-1	-1	0	0	
fidget_foley_hd1	6657		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd1.flac	0	0	0	0	0	36	53	90	130	12	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd2	6658		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd10.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd3	6659		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd11.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd4	6660		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd12.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd5	6661		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd2.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd6	6662		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd3.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd7	6663		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd4.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd8	6664		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd5.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd9	6665		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd6.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd10	6666		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd7.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd11	6667		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd8.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
fidget_foley_hd12	6668		sfx/ambient/foley	ambient\player\Common\fidget_foley_hd9.flac	0	0	0	0	0	36	53	90	130	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	-1	-1	-1	0	0	
mountaintop_gust_hd1	6669		sfx/ambient/event-3d_hd	ambient\event\mountaintop_gust_hd1.flac	0	0	0	1	0	50	66	90	110	5	0	0	0	0	0	0	0	0	2	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
mountaintop_gust_hd2	6670		sfx/ambient/event-3d_hd	ambient\event\mountaintop_gust_hd2.flac	0	0	0	1	0	50	66	90	110	0	0	0	0	0	0	0	0	0	2	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
mountaintop_gust_hd3	6671		sfx/ambient/event-3d_hd	ambient\event\mountaintop_gust_hd3.flac	0	0	0	1	0	50	66	90	110	0	0	0	0	0	0	0	0	0	2	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
mountaintop_gust_hd4	6672		sfx/ambient/event-3d_hd	ambient\event\mountaintop_gust_hd4.flac	0	0	0	1	0	50	66	90	110	0	0	0	0	0	0	0	0	0	2	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
mountaintop_gust_hd5	6673		sfx/ambient/event-3d_hd	ambient\event\mountaintop_gust_hd5.flac	0	0	0	1	0	50	66	90	110	0	0	0	0	0	0	0	0	0	2	0	120	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_1_charsi_hd1	6674		sfx/ambient/event-3d_hd	ambient\event\frontend_act1_charsi1_hd.flac	0	0	0	1	0	35	50	94	105	3	0	0	0	0	0	0	0	0	2	0	75	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_1_charsi_hd2	6675		sfx/ambient/event-3d_hd	ambient\event\frontend_act1_charsi2_hd.flac	0	0	0	1	0	35	50	94	105	0	0	0	0	0	0	0	0	0	2	0	75	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_1_charsi_hd3	6676		sfx/ambient/event-3d_hd	ambient\event\frontend_act1_charsi3_hd.flac	0	0	0	1	0	35	50	94	105	0	0	0	0	0	0	0	0	0	2	0	75	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_2_birds_hd1	6677		sfx/ambient/event-3d_hd	ambient\event\frontend_act2_birds1_hd.flac	0	0	0	1	0	35	56	100	100	3	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_2_birds_hd2	6678		sfx/ambient/event-3d_hd	ambient\event\frontend_act2_birds2_hd.flac	0	0	0	1	0	35	56	100	100	0	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_2_birds_hd3	6679		sfx/ambient/event-3d_hd	ambient\event\frontend_act2_birds3_hd.flac	0	0	0	1	0	35	56	100	100	0	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_2_workers_hd1	6680		sfx/ambient/event-3d_hd	ambient\event\frontend_act2_workers1_hd.flac	0	0	0	1	0	63	79	100	100	3	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_2_workers_hd2	6681		sfx/ambient/event-3d_hd	ambient\event\frontend_act2_workers2_hd.flac	0	0	0	1	0	63	79	100	100	0	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_2_workers_hd3	6682		sfx/ambient/event-3d_sd	ambient\event\frontend_act2_workers3_hd.flac	0	0	0	1	0	63	79	100	100	0	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_birds_hd1	6683		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_bird1_hd.flac	0	0	0	1	0	33	45	100	100	3	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_birds_hd2	6684		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_bird2_hd.flac	0	0	0	1	0	33	45	100	100	0	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_birds_hd3	6685		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_bird3_hd.flac	0	0	0	1	0	33	45	100	100	0	0	0	0	0	0	0	0	0	2	0	60	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_walla_hd1	6686		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_walla1_hd.flac	0	0	1	0	0	63	80	93	105	3	0	0	0	0	0	0	0	0	2	0	75	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_walla_hd2	6687		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_walla2_hd.flac	0	0	1	0	0	63	80	93	105	0	0	0	0	0	0	0	0	0	2	0	75	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_walla_hd3	6688		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_walla3_hd.flac	0	0	1	0	0	63	80	93	105	0	0	0	0	0	0	0	0	0	2	0	75	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_water_hd1	6689		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_water1_hd.flac	0	0	0	1	0	50	75	90	110	6	0	0	0	0	0	0	0	0	1	0	90	20	0	0	1	0	0	-1	-1	-1	0	0	
event_fe_act_3_water_hd2	6690		sfx/ambient/event-3d_hd	ambient\event\frontend_act3_water2_hd.flac	0	0	0	1	0	50	75	90	110	0	0	0	0	0	0	0	0	0	1	0	90	20	0	0	1	0	0	-1	-1	-1	0	0	
